place_id,name,cree_id,latitude,longitude,regular,premium,diesel,amenity,road,hamlet,city,county,state,ISO3166-2-lvl4,postcode
25898,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",PL/22232/EXP/ES/2019,32.52143,-116.8903,20.29,23.99,22.19,Chevron,Boulevard Licenciado Héctor Terán Terán,Jardín Dorado,Tijuana,Municipio de Tijuana,Baja California,MX-BCN,22203
25899,"SERVICIO HANK, S.A. DE C.V.",PL/22233/EXP/ES/2019,19.49996,-99.04223,21.62,23.76,22.06,,Avenida Central,,,Ecatepec de Morelos,Estado de México,MX-MEX,57120
25900,VENTURA GONZALEZ AGUILAR,PL/22234/EXP/ES/2019,19.94239,-97.28649,21.45,23.4,22.99,,Calle Independencia,Colonia Morelos,,Hueytamalco,Puebla,MX-PUE,
26023,VENTURA GONZALEZ AGUILAR,PL/22436/EXP/ES/2019,20.01,-97.3,21.48,23.4,22.99,,PUE 204,Manlio Fabio Altamirano,,Hueytamalco,Puebla,MX-PUE,
26026,"SUPERSERVICIO TRES, S.A. DE C.V.",PL/22435/EXP/ES/2019,19.26011,-99.65913,20.99,22.99,21.99,Total,Calle Jesús Carranza,,Toluca,Toluca,Estado de México,MX-MEX,50260
26027,"SUPER GASOLINERA VALE, S.A. DE CV ",PL/22434/EXP/ES/2019,22.05159,-101.1885,21.91,23.61,23.11,Pemex,E.C. 80 - Ojo de Agua,Ojo de Agua de Juan Pérez,,Villa de Arriaga,San Luis Potosí,MX-SLP,
26029,SERVICIOS DE TRANSPORTES TABASQUEÑOS S.A. DE C.V.,PL/22433/EXP/ES/2019,17.97416,-93.10928,21.47,22.99,22.99,,Calle Federal,,,Cunduacán,Tabasco,MX-TAB,86280
26031,"SERVICIOS SAN NICOLAS, SA DE CV (ES10507)",PL/22432/EXP/ES/2019,20.51076,-90.24014,22.76,23.38,23.87,,Calle 6,,,Calkiní,Campeche,MX-CAM,
26038,Servicios Ecológicos Benito Juárez S.A. de C.V.,PL/22429/EXP/ES/2019,19.87983,-90.48208,21.97,23.57,23.47,,Avenida Costera,,Campeche,Municipio de Campeche,Campeche,MX-CAM,24022
26040,Servicios Ecológicos Benito Juárez S.A. de C.V.,PL/22428/EXP/ES/2019,19.83087,-90.53878,21.97,23.17,23.17,,,,Campeche,Municipio de Campeche,Campeche,MX-CAM,24040
26042,"SERVICIOS CARALGAS, S.A. DE C.V.",PL/22427/EXP/ES/2019,22.29245,-97.87431,20.35,22.1,21.98,,Boulevard Altamira,,Tampico,Tampico,Tamaulipas,MX-TAM,89344
26044,SERVICIOS AGSA S.A DE C.V.,PL/22426/EXP/ES/2019,24.75197,-107.3843,20.99,23.49,24.79,,Alvaro Obregon,,Culiacán Rosales,Culiacán,Sinaloa,MX-SIN,80199
26045,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/22425/EXP/ES/2019,18.04154,-92.93444,19.59,21.84,21.59,,,,,Nacajuca,Tabasco,MX-TAB,86029
26046,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/22424/EXP/ES/2019,17.50603,-91.99152,19.99,20.99,21.59,,Calle Carretera Palenque-Ruinas,,,Palenque,Chiapas,MX-CHP,29960
26047,SERVICIO PORTOMARIN SA DE CV,PL/22423/EXP/ES/2019,19.27544,-99.57482,20.79,23.29,22.59,Pemex,Avenida Tecnológico,,,Metepec,Estado de México,MX-MEX,52172
26048,Servicio Plateros S.A. de C.V.,PL/22422/EXP/ES/2019,19.36135,-99.22659,22.25,24.09,23.09,,Avenida Centenario,,,,Ciudad de México,MX-CMX,
26049,SERVICIO PETRO MOMPANI S.A. DE C.V.,PL/22421/EXP/ES/2019,20.63761,-100.471,20.29,22.39,21.99,,Prolongación Bernardo Quintana,,Santiago de Querétaro,Municipio de Querétaro,Querétaro,MX-QUE,76116
26050,SERVICIO MABIAN S.A DE C.V,PL/22420/EXP/ES/2019,18.73104,-99.77253,21.5,23.7,23.1,,,,,Zacualpan,Estado de México,MX-MEX,
26051,"SERVICIO LA BARDA BLANCA, SA DE CV",PL/22419/EXP/ES/2019,20.08039,-97.0407,21.48,23.38,23.18,,Avenida Libramiento Martínez de la Torre-Tlapacoyan,,,Martínez de la Torre,Veracruz,MX-VER,93600
26052,SERVICIO GORM S.A. DE C.V.,PL/22418/EXP/ES/2019,19.57612,-99.02312,21.29,23.39,22.937577935115712,Pemex,Avenida Central,,,Ecatepec de Morelos,Estado de México,MX-MEX,55076
26053,"SERVICIO EXPRESS HIDALGO, S.A. DE C.V.",PL/22417/EXP/ES/2019,25.64915,-100.1626,22.49,24.98,22.937577935115712,GoodPrice,Avenida Pablo Livas,,,Juárez,Nuevo León,MX-NLE,67193
26054,Servicio Cupula SA de CV,PL/22416/EXP/ES/2019,19.11138,-99.58736,21.69,23.79,22.99,,Tenango de Artista - Toluca,,,Tenango del Valle,Estado de México,MX-MEX,
26055,S PROACTIVA S.A. DE C.V.,PL/22415/EXP/ES/2019,19.60103,-98.12486,21.09,22.69,22.79,,Calle Francisco I. Madero,,,Tlaxco,Tlaxcala,MX-TLA,
26056,RAMCAL SA DE CV,PL/22414/EXP/ES/2019,19.02438,-104.2416,21.49,23.39,23.18,,,,,Manzanillo,Colima,MX-COL,
26057,PETRO MONSALT S.A. DE C.V.,PL/22413/EXP/ES/2019,25.66062,-100.7149,22.34,24.24,22.94,,Carretera Monterrey-Saltillo,Casablanca,,García,Nuevo León,MX-NLE,
26058,"ORUJO ADMINISTRADORES, S.A. DE C.V.",PL/22412/EXP/ES/2019,19.27653,-99.63177,20.59,22.79,22.19,Pemex,Avenida Salvador Díaz Mirón,,Toluca,Toluca,Estado de México,MX-MEX,50019
26059,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",PL/22411/EXP/ES/2019,22.9038,-109.8904,21.69,22.99,23.19,Pemex,Carretera Transpeninsular,,,Municipio de Los Cabos,Baja California Sur,MX-BCS,23454
26060,OPERADORA CONSTRURENT S. DE R.L. DE C.V.,PL/22410/EXP/ES/2019,20.78137,-105.4979,21.99,23.99,23.99,,Carretera de Punta Mita,,,Bahía de Banderas,Nayarit,MX-NAY,63734
26061,Operaciones y Servicios de Juarez S.A. de C.V.,PL/22409/EXP/ES/2019,31.70278,-106.3822,16.83,19.11,22.937577935115712,,Avenida Francisco Villarreal,,Ciudad Juárez,Municipio de Juárez,Chihuahua,MX-CHH,32520
26062,"NOVOGAS DON BOSCO, S.A. DE C.V.",PL/22408/EXP/ES/2019,20.68329,-100.4665,21.49,23.49,22.89,,Calle Anillo Vial Fray Junípero Serra,,,Municipio de Querétaro,Querétaro,MX-QUE,76100
26063,LUNA GAS S.A. DE C.V.,PL/22407/EXP/ES/2019,19.79238,-98.97853,21.79,23.32,22.89,,Viaducto Bicentenario,,,,Estado de México,MX-MEX,55755
26064,LIDIA ALICIA CHAPA JARAMILLO,PL/22406/EXP/ES/2019,25.61217,-97.81633,20.99,22.99,22.8,,Carretera Las Yescas-Valle Hermoso-El Empalme,,Valle Hermoso,Municipio de Valle Hermoso,Tamaulipas,MX-TAM,
26065,LA HERRADURA MM S.A. DE C.V.,PL/22405/EXP/ES/2019,20.12551,-101.5229,20.85,22.8,22.57,,Carretera Puruándiro - Pastor Ortiz,,,Puruándiro,Michoacán,MX-MIC,58500
26066,LA LUZ ESTACIÓN DE SERVICIO S.A DE C.V,PL/22404/EXP/ES/2019,18.8945,-98.4258,21.36,22.96,22.98,Pemex,Carretera Puebla-Matamoros,,,Atlixco,Puebla,MX-PUE,74200
26067,LA CIENEGA COMBUSTIBLES S DE RL DE CV,PL/22403/EXP/ES/2019,19.40938,-98.12925,21.58,23.42,23.45,,Avenida Francisco Ignacio Madero,,,Tzompantepec,Tlaxcala,MX-TLA,90342
26068,KAIZEN HIDROCARBUROS COMPANY S.A. DE C.V.,PL/22402/EXP/ES/2019,19.77434,-99.11947,20.99,22.99,22.09,,9,,,Zumpango,Estado de México,MX-MEX,05820
26069,JOSE CABALLERO HERNANDEZ,PL/22401/EXP/ES/2019,19.6185,-97.24651,21.05,22.8,22.85,,Teziutlán - Perote,,,Perote,Veracruz,MX-VER,21272
26070,IRKON CONCESIONES SA DE CV,PL/22400/EXP/ES/2019,19.6303,-97.11657,22.44,23.89,23.69,,Autopista Puebla - Xalapa,Tepetates,,Las Vigas de Ramírez,Veracruz,MX-VER,
26071,"INMUEBLES PORBA, S.A DE C.V.",PL/22399/EXP/ES/2019,19.7489,-99.17581,20.99,23.31,22.37,,Calle Zumpango,,,Teoloyucan,Estado de México,MX-MEX,54783
26072,"HONESTIDAD TOTAL, S. DE R.L. DE C.V.",PL/22398/EXP/ES/2019,18.99715,-98.19007,20.43,22.48,22.937577935115712,,Boulevard Municipio Libre,Fraccionamiento la aldea,Municipio de Puebla,,Puebla,MX-PUE,72595
26073,GUZA ENERGETICOS S.A. DE C.V.,PL/22397/EXP/ES/2019,19.02285,-98.13921,21.39,23.49,22.79,,Calle José María Morelos y Pavón,,Municipio de Puebla,,Puebla,MX-PUE,72365
26075,"GRUPO GASOLINERO ROQUI, S.A. DE C.V.",PL/22395/EXP/ES/2019,25.98212,-98.08376,17.19,23.37142058923129,20.35,,Calle Ignacio López Rayón,,Río Bravo,Municipio de Río Bravo,Tamaulipas,MX-TAM,88900
26076,"GRUPO GASOLINERO LA PRIMERA, S.A. DE C.V.",PL/22394/EXP/ES/2019,24.80499,-107.3356,21.89,23.39,25.79,,Sanalona,,Culiacán,Culiacán,Sinaloa,MX-SIN,80249
26078,"GRUPO FERCHE, S.A. DE C.V.",PL/22392/EXP/ES/2019,20.44904,-97.3222,22.34,23.69,22.937577935115712,Molina,Francisco I. Madero,,,Papantla,Veracruz,MX-VER,93440
26079,"GRUPO FERCHE, S.A. DE C.V.",PL/22391/EXP/ES/2019,20.44903,-97.32231,22.34,23.37142058923129,23.89,Molina,Francisco I. Madero,,,Papantla,Veracruz,MX-VER,93449
26080,GRUPO ENERGETICO LA PIRAMIDE S.A. DE C.V.,PL/22390/EXP/ES/2019,17.97803,-93.04089,20.95,22.69,22.55,Iglesia Lirio de los Valles,Calle Federal,,,Centro,Tabasco,MX-TAB,86280
26081,"GRUPO AP GASOLINERO 1, S.A.P.I. DE C.V.",PL/22389/EXP/ES/2019,20.45573,-100.6181,20.98,23.64,23.99,,Calle Mariano Matamoros,,,Apaseo el Alto,Guanajuato,MX-GUA,38500
26082,GASOLINERIA LOMAS DE SAN JUAN S.A. DE C.V.,PL/22388/EXP/ES/2019,25.82326,-97.49422,18.29,23.37142058923129,22.99,PEMEX,Calle Diego Rivera,,Matamoros,Municipio de Matamoros,Tamaulipas,MX-TAM,87453
26083,"GASOLINERIA EE DEL NORTE, S.A. DE C.V.",PL/22387/EXP/ES/2019,32.45282,-114.7187,17.89,19.99,22.49,,Calle Doctor Samuel Ocaña García,,San Luis Río Colorado,San Luis Río Colorado,Sonora,MX-SON,83400
26084,"GASOLINERAS DEL SURESTE MEXICANO, S.A. DE C.V.",PL/22386/EXP/ES/2019,21.04046,-89.54819,22.19,23.19,23.79,,Calle 23,San José (Campestre San José),,Mérida,Yucatán,MX-YUC,97305
26086,"GASOLINERA DE MERIDA, S.A. DE C.V.",PL/22384/EXP/ES/2019,21.02022,-89.35277,21.99,23.29,23.79,,,Humpdziú,,Tixkokob,Yucatán,MX-YUC,97470
26087,"GAS Y DERIVADOS DEL CARIBE, S.A. DE C.V.",PL/22383/EXP/ES/2019,21.10723,-86.96149,22.69,23.79,24.19,,Avenida López Portillo,,Cancún,Benito Juárez,Quintana Roo,MX-ROO,
26088,"Fomento Gasolinero, S.A. de C.V.",PL/22382/EXP/ES/2019,21.02807,-89.62896,21.99,23.29,23.79,Gulf,Calle 17,,Mérida,Mérida,Yucatán,MX-YUC,97118
26090,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,PL/22380/EXP/ES/2019,22.88319,-109.9091,21.74,23.37142058923129,22.937577935115712,,,,Cabo San Lucas,Municipio de Los Cabos,Baja California Sur,MX-BCS,
26091,ESTACION LAS TORRES S.A. DE C.V.,PL/22379/EXP/ES/2019,20.55882,-100.8479,20.49,22.52,22.44,,Calle Carruaje,,Celaya,Celaya,Guanajuato,MX-GUA,38016
26092,ESTACION EL OCOTAL  S.A. DE C.V.,PL/22378/EXP/ES/2019,19.26929,-98.46969,21.75,23.39,23.09,,PUE 403,,,San Martín Texmelucan,Puebla,MX-PUE,74000
26093,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/22333/EXP/ES/2019,30.7302,-115.9914,21.89,23.99,22.17,,Carretera Transpeninsular,,,Municipio de Ensenada,Baja California,MX-BCN,22923
26094,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/22334/EXP/ES/2019,30.7302,-115.9914,21.89,23.99,22.17,,Carretera Transpeninsular,,,Municipio de Ensenada,Baja California,MX-BCN,22923
26095,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/22335/EXP/ES/2019,31.7281,-116.5777,20.99,22.99,22.07,,La Bufadora,,Ensenada,Municipio de Ensenada,Baja California,MX-BCN,22790
26099,Almacenes Distribuidores de la Frontera SA de CV,PL/22339/EXP/ES/2019,31.6361,-106.4003,16.99,19.15,21.55,,Calle Yepómera,,Ciudad Juárez,Municipio de Juárez,Chihuahua,MX-CHH,32696
26100,Almacenes Distribuidores de la Frontera SA de CV,PL/22340/EXP/ES/2019,31.5921,-106.4001,16.99,19.15,21.55,,Calle Libramiento Regional,,,Municipio de Juárez,Chihuahua,MX-CHH,32696
26101,Almacenes Distribuidores de la Frontera SA de CV,PL/22341/EXP/ES/2019,31.6768,-106.4088,16.99,19.15,21.55,,Calle Paseo de la Victoria,,Ciudad Juárez,Municipio de Juárez,Chihuahua,MX-CHH,32618
26102,ANABEL PAZOS FUENTES,PL/22342/EXP/ES/2019,19.79099,-97.35342,21.15,23.0,23.0,,,Cuaxoxpan,,Teziutlán,Puebla,MX-PUE,73974
26103,"ARRENDADORA CISNE, S. DE R.L. DE C.V.",PL/22343/EXP/ES/2019,21.75869,-100.9884,21.45,23.45,22.5,,Libramiento Villa de Reyes,,,Villa de Reyes,San Luis Potosí,MX-SLP,
26105,"AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)",PL/22345/EXP/ES/2019,21.00433,-89.34521,21.99,23.29,23.79,,,,,Tixkokob,Yucatán,MX-YUC,
26106,BAY VIEW S.A. DE C.V.,PL/22346/EXP/ES/2019,21.04008,-89.6357,21.97,23.29,23.79,Pemex,Calle 41,,Mérida,Mérida,Yucatán,MX-YUC,97023
26108,"CARGAS DE AGUASCALIENTES, S.A. DE C.V.",PL/22348/EXP/ES/2019,21.80832,-102.2922,22.35,24.79,22.99,,Calle Paseo San Gerardo,,Aguascalientes,Municipio de Aguascalientes,Aguascalientes,MX-AGU,20342
26109,COMBUSTIBLES BAJA SUR SA DE CV,PL/22349/EXP/ES/2019,23.06133,-109.6732,21.430554062598798,23.31,22.937577935115712,,Dock S,,,Municipio de Los Cabos,Baja California Sur,MX-BCS,23403
26110,"COMBUSTIBLES LA FONTANA DEL TOTONACAPAN, S. DE R.L. DE C.V.",PL/22350/EXP/ES/2019,20.44381,-97.31573,22.19,23.45,23.59,,Niño Perdido,,,Papantla,Veracruz,MX-VER,93400
26111,COMBUSTIBLES ROSO DE LA PENINSULA S.A. DE C.V.,PL/22351/EXP/ES/2019,20.99525,-89.56133,21.99,23.27,23.78,Pemex,Calle 2,,Mérida,Mérida,Yucatán,MX-YUC,17144
26113,COMBUSTIBLES Y LUBRICANTES 86 SUR SA DE CV,PL/22353/EXP/ES/2019,20.55116,-89.38422,21.98,23.28,23.78,,,,,Tekit,Yucatán,MX-YUC,
26114,COMERCIALIZADORA DE COMBUSTIBLES Y LUBRICANTES CRISERNA S.A. DE C.V.,PL/22354/EXP/ES/2019,15.39172,-92.79884,21.61,23.29,23.24,,MEX 200,,,Acapetahua,Chiapas,MX-CHP,
26115,COMPAÑIA PETROLERA DEL PACIFICO SA DE CV,PL/22355/EXP/ES/2019,30.893,-116.1032,16.99,20.05,20.45,,Carretera Transpeninsular,Monte Albán,,Municipio de Ensenada,Baja California,MX-BCN,22915
26119,"CORPORATIVO MAYA ADITIVOS Y COMBUSTIBLES, S.A. DE C.V.",PL/22360/EXP/ES/2019,21.14591,-88.92837,21.99,23.66,23.87,,Calle 33,,,Temax,Yucatán,MX-YUC,
26120,"COSTA CALIDA, S.A. DE C.V.",PL/22361/EXP/ES/2019,25.78217,-108.9822,22.85,23.95,24.46,,Boulevard General Macario Gaxiola,,Los Mochis,Ahome,Sinaloa,MX-SIN,81216
26122,"Costco Gas, Sociedad Anónima de Capital Variable",PL/22363/EXP/ES/2019,19.25747,-99.61673,20.19,22.29,22.937577935115712,,Avenida Benito Juárez,,,Metepec,Estado de México,MX-MEX,52140
26125,"DIGASOL, S.A. DE C.V.",PL/22366/EXP/ES/2019,20.00277,-98.82806,20.95,22.95,22.6,,Carretera México-Pachuca,,,Zapotlán de Juárez,Hidalgo,MX-HID,43845
26127,DISTRIBUIDORA VICTORIA DE LOS LLANOS S. A. DE C. V,PL/22368/EXP/ES/2019,24.44802,-104.1213,21.59,23.93,23.5,,Morelos,,,Guadalupe Victoria,Durango,MX-DUR,
26128,ENERGETICOS EXPRESS DE TAMAULIPAS S.A. DE CV,PL/22369/EXP/ES/2019,22.46472,-97.90322,20.9,22.9,22.2,Mobil,Acceso al Puerto Industrial Altamira,,,Altamira,Tamaulipas,MX-TAM,89602
26129,"ENERGETICOS JAMA, S.A. DE  C.V.",PL/22370/EXP/ES/2019,21.9415,-100.0421,21.28,23.33,20.24,Pemex,Boulevard Carlos Jongitud Barrios,,,Ciudad Fernández,San Luis Potosí,MX-SLP,79650
26130,ENERGETICOS KEMA SA DE CV,PL/22371/EXP/ES/2019,21.1592,-86.85752,22.69,23.79,24.09,Pemex,Avenida López Portillo,,Cancún,Benito Juárez,Quintana Roo,MX-ROO,77507
26132,Energia DG S de RL de CV,PL/22373/EXP/ES/2019,17.57757,-92.95998,21.79,22.99,22.79,,MEX 195,,,Teapa,Tabasco,MX-TAB,
26133,ENRIQUE TORRES GAMA,PL/22374/EXP/ES/2019,21.01261,-101.8753,21.19,24.89,22.937577935115712,,Ramal a San Jerónimo,,,Purísima del Rincón,Guanajuato,MX-GUA,36404
26134,"Estación de Servicio Caribe Real, S.A. de C.V.",PL/22375/EXP/ES/2019,21.11864,-86.84635,22.94,23.94,24.19,,Calle Ceiba,,Cancún,Benito Juárez,Quintana Roo,MX-ROO,77506
26277,"LOLIGAS, S.A. DE C.V.",PL/22607/EXP/ES/2019,19.5581,-98.28015,20.26,23.37142058923129,21.99,,,,,San Lucas Tecopilco,Tlaxcala,MX-TLA,
26278,MARIA DEL PILAR CANTAREY GONZALEZ,PL/22608/EXP/ES/2019,19.36455,-99.57124,21.18,22.98,22.66,,Calle Emiliano Zapata,,,Toluca,Estado de México,MX-MEX,50210
26279,MARIA LUISA PANDUR BERNARDINO,PL/22609/EXP/ES/2019,18.88358,-97.73843,20.5,22.45,22.2,,Calle 17 Sur,,,Tecamachalco,Puebla,MX-PUE,75480
26280,MEGA GASOLINERAS S.A DE C.V,PL/22610/EXP/ES/2019,20.96737,-101.4216,21.09,24.79,22.69,,Boulevard Emiliano Zapata,,Silao,Silao de la Victoria,Guanajuato,MX-GUA,36112
26281,MEGA GASOLINERAS S.A DE C.V,PL/22611/EXP/ES/2019,20.95772,-101.2696,21.59,24.99,22.89,,Carretera Guanajuato-Juventino Rosas,,,Municipio de Guanajuato,Guanajuato,MX-GUA,36259
26282,"GRUPO OPERADOR GASOLINERO TSA DEL CENTRO, S.A. DE C.V.",PL/22600/EXP/ES/2019,21.92577,-102.3013,21.39,24.15,22.937577935115712,,Boulevard Luis Donaldo Colosio,,Aguascalientes,Municipio de Aguascalientes,Aguascalientes,MX-AGU,20115
26283,HECTOR ALMAZAN ARREOLA,PL/22601/EXP/ES/2019,16.163,-95.26876,21.59,23.83,23.72,Pemex,MEX 200,,Salina Cruz,Salina Cruz,Oaxaca,MX-OAX,70703
26284,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/22602/EXP/ES/2019,19.25903,-99.6177,21.69,23.69,22.937577935115712,,Avenida Benito Juárez,,,Metepec,Estado de México,MX-MEX,52240
26285,"INMOBILIARIA AMAITE, S.A. DE C.V. ",PL/22603/EXP/ES/2019,18.49538,-88.29854,21.34,22.24,22.39,,Avenida Benito Juárez,,Chetumal,Othón P. Blanco,Quintana Roo,MX-ROO,77000
26286,JAIME FIDEL PABLO MARQUEZ,PL/22604/EXP/ES/2019,17.09736,-96.76995,22.15,23.89,23.49,,Privada de Macedonio Alcalá,,,Santa María Atzompa,Oaxaca,MX-OAX,71220
26287,"JORIMAR GASOLINEROS, S.A. DE C.V.",PL/22605/EXP/ES/2019,20.49276,-103.4181,21.39,23.79,23.99,Nombre En Tramite,Tlajomulco - San Sebastián,,,Tlajomulco de Zuñiga,Jalisco,MX-JAL,45650
26288,ALFONSO NAVA BURGOS,PL/22555/EXP/ES/2019,18.96007,-98.97655,21.5,22.99,23.1,,Calle Ignacio Zaragoza,,,Tlayacapan,Morelos,MX-MOR,
26289,"GASOLINERA ALSO, S.A. DE C.V.",PL/22594/EXP/ES/2019,20.62835,-103.4015,21.84,24.25,22.937577935115712,Pemex,Avenida de la Patria,,Tlaquepaque,San Pedro Tlaquepaque,Jalisco,MX-JAL,44989
26290,ANTONIO GALINDO ROSAS,PL/22556/EXP/ES/2019,18.94835,-97.84165,20.98,21.55,21.99,,,,,Cuapiaxtla de Madero,Puebla,MX-PUE,
26291,"AUTO-SERVICIO JILO, S.A. DE C.V.",PL/22557/EXP/ES/2019,19.6426,-99.74556,21.07,22.78,22.5,,,,,Jocotitlán,Estado de México,MX-MEX,50300
26292,"GASOLINERA MI GUSTO ES, S.A. DE C.V.",PL/22595/EXP/ES/2019,19.78465,-100.9921,21.5,23.45,22.59,,Atlacomulco - Morelia,,,Indaparapeo,Michoacán,MX-MIC,
26293,"GASOLINERA SJG, S.A. DE C.V.",PL/22596/EXP/ES/2019,20.61085,-102.993,21.69,24.1,22.84,,Zapotlanejo - Atotonilco El Alto,,,Zapotlanejo,Jalisco,MX-JAL,45445
26294,GASOLINERA VIC&GO S.A. DE C.V.,PL/22597/EXP/ES/2019,19.09502,-102.5028,23.6,25.5,24.98,,Apatzingán - Aguililla,,,Apatzingán,Michoacán,MX-MIC,
26295,GASOLINERAS PABA SA DE CV ,PL/22598/EXP/ES/2019,24.82509,-107.4251,21.89,23.69,24.99,,Internacional México 15,,Culiacán,Culiacán,Sinaloa,MX-SIN,80058
26296,"CAPAGAS, S.A. DE C.V. ",PL/22558/EXP/ES/2019,21.86543,-102.2981,20.29,23.29,22.937577935115712,Valero,Quinta Avenida,,Aguascalientes,Municipio de Aguascalientes,Aguascalientes,MX-AGU,20293
26297,"Centro Gasolinero Animas, S.A. de C.V.",PL/22559/EXP/ES/2019,19.46993,-96.84974,22.24,23.69,23.89,,Estanzuela - El Chico,,,Emiliano Zapata,Veracruz,MX-VER,91637
26298,"GRUPO EMPRESARIAL GASOLINERO TSA DEL CENTRO, S.A. DE C.V.",PL/22599/EXP/ES/2019,21.92905,-102.2676,21.39,23.49,22.9,Repsol,Avenida Siglo XXI,,Aguascalientes,Municipio de Aguascalientes,Aguascalientes,MX-AGU,20296
26299,CIMARRON LUBRICANTES SA DE CV,PL/22560/EXP/ES/2019,28.59996,-106.0613,21.69,23.99,23.49,,Calle Periférico Francisco R. Almada,,Chihuahua,Municipio de Chihuahua,Chihuahua,MX-CHH,31060
26300,CLAUDIA ZULEICA LOPEZ VALENZUELA,PL/22561/EXP/ES/2019,26.74627,-109.6096,21.7,23.37142058923129,23.2,,Camino a Huatabampito,,,Huatabampo,Sonora,MX-SON,
26301,"COMBUSTIBLES EJE CENTRAL, S.A. DE C.V.",PL/22562/EXP/ES/2019,28.40622,-106.8783,22.49,23.99,22.937577935115712,,Eje Central C. B García,,Cuauhtémoc,Cuauhtémoc,Chihuahua,MX-CHH,31500
26302,COMBUSTIBLES LAS FLORES SA DE CV,PL/22563/EXP/ES/2019,19.26676,-99.55683,20.07,22.24,22.49,,Carretera Metepec,,,San Mateo Atenco,Estado de México,MX-MEX,52105
26303,"COMBUSTIBLES MAYA, S.A. DE C.V.",PL/22564/EXP/ES/2019,21.16013,-86.84981,21.19,22.29,22.17,,Avenida Kabah,,Cancún,Benito Juárez,Quintana Roo,MX-ROO,77505
26304,"COMBUSTIBLES RIVALVA, S.A. DE C.V.",PL/22565/EXP/ES/2019,20.70821,-102.3549,21.75,23.75,22.99,,Profra. María Ramírez,,,Arandas,Jalisco,MX-JAL,47185
26305,COMBUSTIBLES TATICH SA DE CV,PL/22566/EXP/ES/2019,20.46784,-86.97855,23.29,23.37142058923129,24.29,,Avenida Rafael Melgar,,San Miguel de Cozumel,Cozumel,Quintana Roo,MX-ROO,77600
26306,"COMPAÑIA DE SERVICIOS EL RISCO, S.A. DE C.V.",PL/22567/EXP/ES/2019,19.21359,-96.20131,20.29,21.59,22.937577935115712,Little Caesars,Calle Fidel Velázquez,,Veracruz,Municipio de Veracruz,Veracruz,MX-VER,9188
26307,"COMPAÑIA DE SERVICIOS EL RISCO, S.A. DE C.V.",PL/22568/EXP/ES/2019,19.55145,-99.0187,21.99,24.39,22.937577935115712,,Calle Brasil,,,Ecatepec de Morelos,Estado de México,MX-MEX,55107
26308,ESTACIÓN DE SERVICIO SERVIGAS DE PUEBLA S.A.  DE C.V.,PL/22588/EXP/ES/2019,19.05589,-98.32668,21.45,23.69,23.15,,Carretera San Nicolás de los Ranchos - Cholula,,,San Pedro Cholula,Puebla,MX-PUE,72762
26309,"COMPAÑIA DE SERVICIOS EL RISCO, S.A. DE C.V.",PL/22569/EXP/ES/2019,19.5511,-99.05296,22.49,24.29,22.937577935115712,,Vía Morelos,,,Ecatepec de Morelos,Estado de México,MX-MEX,55547
26310,"ESTACION DE SERVICIO SOYATLAN, S.A. DE C.V.",PL/22589/EXP/ES/2019,19.68581,-103.2925,21.430554062598798,23.37142058923129,22.937577935115712,,Jiquilpan-Manzanillo,,,Tamazula de Gordiano,Jalisco,MX-JAL,49687
26311,"FUENTE DE CARGA ERIZO II, S.A. DE C.V.",PL/22590/EXP/ES/2019,19.41446,-99.29562,22.59,24.69,22.937577935115712,Pemex,Viaducto Real Interlomas,,,Huixquilucan,Estado de México,MX-MEX,52774
26312,"GASOGRUPO CALVARIO, S.A. DE C.V.",PL/22591/EXP/ES/2019,18.7258,-99.37401,21.52,22.95,22.48,,Carretera Grutas de Cacahuamilpa-Alpuyeca,,,Mazatepec,Morelos,MX-MOR,62630.0
26313,"GASOLAP, S.A. DE C.V.",PL/22592/EXP/ES/2019,20.57762,-100.256,21.39,23.89,22.59,,El Colorado- El Rodeo,,,El Marqués,Querétaro,MX-QUE,76246
26314,Gasolinas y Lubricantes SA de CV,PL/22593/EXP/ES/2019,25.84292,-97.55788,18.99,21.99,23.69,,Avenida Paseo de Los Palmares,,Matamoros,Municipio de Matamoros,Tamaulipas,MX-TAM,87347
26315,"ESTACION DE SERVICIO LA AUTOPISTA, S.A. DE C.V.",PL/22582/EXP/ES/2019,19.88554,-101.1898,21.19,22.99,23.19,,Autopista Guadalajara - Morelia,,,Copándaro,Michoacán,MX-MIC,
26316,"ESTACION DE SERVICIO LA RESERVA, S.A. DE C.V. ",PL/22583/EXP/ES/2019,20.68371,-103.2951,21.430554062598798,23.37142058923129,22.937577935115712,,Calle José María Narváez,,Guadalajara,,Jalisco,MX-JAL,44700
